Wall time,Step,Value
1755145333.4883232,693587,4.433820724487305
1755145334.5450327,693592,4.4016499519348145
1755145388.3052232,693849,4.3243513107299805
1755145694.092471,695306,4.4471940994262695
1755145762.5568454,695632,4.355648040771484
1755145903.7365801,696307,4.3841872215271
1755146095.2411482,697217,4.373834609985352
1755146556.9975557,699411,4.532096862792969
1755147106.999818,702026,4.495556831359863
1755147146.9798272,702217,4.386569976806641
1755147588.68977,704318,4.412332534790039
1755148038.98656,706456,4.424097061157227
1755148190.4318542,707177,4.613132476806641
1755148437.4671996,708349,4.354870796203613
1755148522.4359767,708752,4.469888687133789
1755148762.9025323,709897,4.409967422485352
1755149003.8582742,711041,4.444452285766602
1755149281.382983,712366,4.3343400955200195
1755149319.7535825,712548,4.475060939788818
1755149320.8002496,712553,4.402957916259766
1755149458.8275154,713208,4.320606231689453
1755149989.6477172,715726,4.545095443725586
1755150725.5549273,719213,4.407209396362305
1755150884.4266965,719968,4.524322509765625
1755150975.1570647,720398,4.418568134307861
1755150980.237137,720422,4.503877639770508
1755151079.4058917,720892,4.46552848815918
1755151189.7684186,721417,4.277922630310059
1755151346.8600442,722164,4.442848205566406
1755151593.7913399,723340,4.533214092254639
1755152369.525486,727029,4.660504341125488
1755152556.1771147,727915,4.587989807128906
1755152603.8894203,728143,4.302138328552246
1755153152.538618,730748,4.393143653869629
1755153325.727871,731572,4.405170917510986
1755153429.2035956,732063,4.364192962646484
1755153431.0756052,732072,4.411117076873779
1755153520.997052,732499,4.583369255065918
1755153740.025169,733536,4.4287896156311035
1755153744.2060606,733556,4.316684722900391
1755154075.351684,735120,4.231904029846191
1755155313.8139317,741005,4.3918046951293945
1755155440.2411454,741606,4.507551193237305
1755156574.0206213,746989,4.5501885414123535
1755157011.7377646,749063,4.557981967926025
1755157188.918872,749914,4.341580390930176
1755157212.8739405,750027,4.390050888061523
1755157337.374474,750619,4.443227767944336
1755157661.0891325,752157,4.498784065246582
1755157757.4843428,752616,4.649030685424805
1755157784.7031565,752746,4.588884353637695
1755158075.7857797,754126,4.3811540603637695
1755158172.5248287,754585,4.458723068237305
1755158291.4345284,755151,4.552955150604248
1755159063.6100807,758819,4.456378936767578
1755159143.6574364,759197,4.329761505126953
1755159408.350425,760457,4.4533796310424805
1755159424.6906815,760535,4.492561340332031
1755159676.7825327,761739,4.374420166015625
1755159765.5239632,762159,4.5687255859375
1755159967.4042168,763116,4.361889362335205
1755160268.9643617,764552,4.400711536407471
1755161031.398426,768170,4.289370059967041
1755161068.0991278,768344,4.538641452789307
